ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0021953	central nervous system neuron differentiation	15/299	184/12060	0.0815217391304348	3.28813436091319	4.98682877473837	5.34294401239393e-05	0.00720534163957124	0.00674362557554281	NRP1/WNT3A/BRINP1/GDF7/FZD1/CDON/LMX1A/WNT4/ERBB4/DKK1/MAP2/UNC5D/WNT1/SPTBN4/MDGA1	15
GO:0071542	dopaminergic neuron differentiation	6/299	29/12060	0.206896551724138	8.34505824011071	6.31411512405566	6.48424498379301e-05	0.00834699172459173	0.00781211907616785	WNT3A/FZD1/LMX1A/CDNF/DKK1/WNT1	6
GO:0007389	pattern specification process	21/299	328/12060	0.0640243902439024	2.58238844930255	4.63268867244374	6.8537659670068e-05	0.00843907183415793	0.00789829872078861	AXIN2/NRP1/WNT3A/ZIC1/CDON/MID1/TLL2/RELN/MAFB/CFAP45/ERBB4/MSX1/FOXJ1/SEMA3C/DKK1/CIMAP3/WNT2B/WNT1/CFAP53/RIPPLY3/ODAD3	21
GO:0007416	synapse assembly	17/299	238/12060	0.0714285714285714	2.88103201146679	4.67313475137757	9.09618538889611e-05	0.0107334987588974	0.010045699477737	LRFN5/WNT3A/SDK2/FZD1/PCDHB10/RELN/ERBB4/SRGAP3/DKK1/PCDHB13/PCDHB9/C1QL3/LRRTM4/LRRC4/CUX2/MDGA1/SLITRK6	17
GO:0021516	dorsal spinal cord development	4/299	11/12060	0.363636363636364	14.6670720583764	7.23045189991494	0.00010649180601707	0.0119236911520871	0.0111596247104354	WNT3A/GDF7/WNT1/MDGA1	4
GO:0060271	cilium assembly	21/299	339/12060	0.0619469026548673	2.49859413383846	4.46242223740728	0.000109468915944303	0.0119236911520871	0.0111596247104354	SPEF2/DNAH7/ADAMTS16/SPACA9/RFX4/NME5/CFAP70/DNAI4/CFAP43/DNAI3/FOXJ1/LRGUK/LRRC46/TEKT2/UBXN10/CFAP54/IQUB/FSIP2/CFAP53/ODAD3/RSPH4A	21
GO:0030901	midbrain development	9/299	77/12060	0.116883116883117	4.71441601876384	5.21341435324932	0.00011538569763116	0.0121026776182017	0.0113271417791525	WNT3A/NDRG2/GDF7/FZD1/LMX1A/MAOB/MSX1/DKK1/WNT1	9
GO:0007411	axon guidance	15/299	201/12060	0.0746268656716418	3.01003344481605	4.58190831501474	0.000145070011404917	0.0138547009056814	0.0129668959561796	NRP1/WNT3A/SEMA3B/GDF7/LMX1A/RELN/CHL1/SEMA3C/CRPPA/SEMA3G/UNC5D/CNTN6/PLEKHG4B/VAX1/SEMA3D	15
GO:0007423	sensory organ development	25/299	451/12060	0.0554323725055432	2.23583415524031	4.26501119941371	0.000145685095205044	0.0138547009056814	0.0129668959561796	MAF/NRP1/WNT3A/WNT10B/SDK2/CLDN19/ZIC1/WNT9A/CDON/SLC4A5/MYOM2/IMPG2/MAFB/RDH10/ADAMTS18/MSX1/MITF/SAMD11/PJVK/RD3/WNT2B/MYH15/WNT1/VAX1/SLITRK6	25
GO:0048232	male gamete generation	23/299	398/12060	0.0577889447236181	2.3308851952068	4.30491646162081	0.000146765899424591	0.0138547009056814	0.0129668959561796	REC8/SPEF2/GAL3ST1/ADAMTS16/JAM2/NME5/APOB/CFAP43/TSSK4/ARMC3/PCYT1B/FOXJ1/LRGUK/LRRC46/CFAP54/IQCN/FSIP2/CFAP53/TSNAXIP1/PMFBP1/GARIN1A/ODAD3/SYCP2	23
GO:0097485	neuron projection guidance	15/299	202/12060	0.0742574257425743	2.99513228914865	4.55943234431824	0.000153267161484797	0.013861555793744	0.0129733115851351	NRP1/WNT3A/SEMA3B/GDF7/LMX1A/RELN/CHL1/SEMA3C/CRPPA/SEMA3G/UNC5D/CNTN6/PLEKHG4B/VAX1/SEMA3D	15
GO:0120197	mucociliary clearance	4/299	12/12060	0.333333333333333	13.4448160535117	6.87686885214307	0.000156627749081853	0.013861555793744	0.0129733115851351	CFAP43/NEK10/CFAP54/DNAH9	4
GO:0001755	neural crest cell migration	7/299	49/12060	0.142857142857143	5.76206402293359	5.32565223010241	0.000188721951557178	0.016195774751816	0.0151579545142256	NRP1/KITLG/SEMA3B/ERBB4/SEMA3C/SEMA3G/SEMA3D	7
GO:0090497	mesenchymal cell migration	7/299	51/12060	0.137254901960784	5.53610072791659	5.17587134003081	0.000243821342634024	0.0203088835982222	0.0190074966177236	NRP1/KITLG/SEMA3B/ERBB4/SEMA3C/SEMA3G/SEMA3D	7
GO:1905606	regulation of presynapse assembly	5/299	24/12060	0.208333333333333	8.40301003344482	5.78817943733858	0.000261342225299684	0.0211463194871058	0.0197912698738227	LRFN5/WNT3A/FZD1/DKK1/MDGA1	5
GO:0070286	axonemal dynein complex assembly	5/299	25/12060	0.2	8.06688963210702	5.63954910488929	0.000320107458833447	0.0238849654570826	0.0223544242569633	DNAH7/DNAI4/DNAI3/TEKT2/ODAD3	5
GO:0099174	regulation of presynapse organization	5/299	25/12060	0.2	8.06688963210702	5.63954910488929	0.000320107458833447	0.0238849654570826	0.0223544242569633	LRFN5/WNT3A/FZD1/DKK1/MDGA1	5
GO:0007281	germ cell development	16/299	240/12060	0.0666666666666667	2.68896321070234	4.21391905622266	0.000320490355709442	0.0238849654570826	0.0223544242569633	REC8/SPEF2/JAM2/NME5/AMH/WNT4/CFAP43/TSSK4/ARMC3/LRRC46/CFAP54/IQCN/FSIP2/CFAP53/PMFBP1/GARIN1A	16
GO:0014032	neural crest cell development	8/299	72/12060	0.111111111111111	4.48160535117057	4.72434428349557	0.000392538303002988	0.0285043198488324	0.0266777718478144	NRP1/KITLG/SEMA3B/RDH10/ERBB4/SEMA3C/SEMA3G/SEMA3D	8
GO:0043010	camera-type eye development	17/299	272/12060	0.0625	2.52090301003344	4.0451536705998	0.000445001354342067	0.0315060958874183	0.0294871950061401	MAF/NRP1/SDK2/CLDN19/WNT9A/CDON/SLC4A5/MYOM2/IMPG2/RDH10/MITF/SAMD11/RD3/WNT2B/MYH15/VAX1/SLITRK6	17
GO:2000027	regulation of animal organ morphogenesis	7/299	57/12060	0.12280701754386	4.95335328287273	4.77009762488066	0.000490525749383745	0.0331289181009079	0.0310060272740433	APCDD1/WNT3A/WNT4/SULF1/MSX1/DKK1/WNT2B	7
GO:0034329	cell junction assembly	23/299	433/12060	0.0531177829099307	2.14247646118316	3.86034829070738	0.000491318700649058	0.0331289181009079	0.0310060272740433	LRFN5/NRP1/WNT3A/CDH10/SDK2/FZD1/CLDN19/PCDHB10/CDH6/WNT4/RELN/ERBB4/SRGAP3/DKK1/CLDN1/PCDHB13/PCDHB9/C1QL3/LRRTM4/LRRC4/CUX2/MDGA1/SLITRK6	23
GO:0048864	stem cell development	8/299	76/12060	0.105263157894737	4.24573138531949	4.52571902569381	0.000567768793179891	0.0373935167973361	0.0349973518048217	NRP1/KITLG/SEMA3B/RDH10/ERBB4/SEMA3C/SEMA3G/SEMA3D	8
GO:0050905	neuromuscular process	11/299	137/12060	0.0802919708029197	3.23853233405756	4.20145774598259	0.000600024274420889	0.0386197442081809	0.0361450029423875	GRIN2C/IGLON5/MYH14/GLRB/KCNA1/ATP2A1/SPTBN4/CTNNA2/GRIN3A/MDGA1/SLITRK6	11
GO:0120316	sperm flagellum assembly	6/299	43/12060	0.13953488372093	5.62806253402816	4.84735171445368	0.000621918539340282	0.0389381291074925	0.0364429858358111	SPEF2/CFAP43/LRRC46/CFAP54/FSIP2/CFAP53	6
GO:0007283	spermatogenesis	21/299	386/12060	0.0544041450777202	2.19436116935554	3.80266966239437	0.000632469611209271	0.0389381291074925	0.0364429858358111	REC8/SPEF2/GAL3ST1/JAM2/NME5/APOB/CFAP43/TSSK4/ARMC3/PCYT1B/FOXJ1/LRGUK/LRRC46/CFAP54/IQCN/FSIP2/CFAP53/TSNAXIP1/PMFBP1/GARIN1A/ODAD3	21
GO:0022412	cellular process involved in reproduction in multicellular organism	16/299	256/12060	0.0625	2.52090301003344	3.92171490160567	0.000651861912311293	0.0391677877717455	0.0366579280438801	REC8/SPEF2/JAM2/NME5/AMH/WNT4/CFAP43/TSSK4/ARMC3/LRRC46/CFAP54/IQCN/FSIP2/CFAP53/PMFBP1/GARIN1A	16
GO:0060078	regulation of postsynaptic membrane potential	9/299	97/12060	0.0927835051546392	3.74237147881254	4.32375638187233	0.000663860809690601	0.0391677877717455	0.0366579280438801	ABAT/GRIN2C/MAPK8IP2/RELN/GRIN2B/GLRB/TRPV1/GRIN3A/CUX2	9
GO:0001654	eye development	18/299	312/12060	0.0576923076923077	2.32698739387703	3.78644141793813	0.000784491672767441	0.0453404166791304	0.0424350167997511	MAF/NRP1/SDK2/CLDN19/WNT9A/CDON/SLC4A5/MYOM2/IMPG2/RDH10/ADAMTS18/MITF/SAMD11/RD3/WNT2B/MYH15/VAX1/SLITRK6	18
GO:0150063	visual system development	18/299	313/12060	0.0575079872204473	2.31955292935985	3.77141753788077	0.00081403318197734	0.045707447350257	0.0427785282589753	MAF/NRP1/SDK2/CLDN19/WNT9A/CDON/SLC4A5/MYOM2/IMPG2/RDH10/ADAMTS18/MITF/SAMD11/RD3/WNT2B/MYH15/VAX1/SLITRK6	18
GO:0007409	axonogenesis	21/299	394/12060	0.0532994923857868	2.14980561261735	3.69982059780422	0.000823121403553356	0.045707447350257	0.0427785282589753	NRP1/WNT3A/SEMA3B/GDF7/LMX1A/RELN/LRRC4C/PAK3/CHL1/SEMA3C/MAP2/CRPPA/SEMA3G/UNC5D/CNTN6/PLEKHG4B/VAX1/SPTBN4/CTNNA2/SEMA3D/SLITRK6	21
GO:0060571	morphogenesis of an epithelial fold	4/299	18/12060	0.222222222222222	8.96321070234114	5.39068884792168	0.000860790584478782	0.0465774865145927	0.043592815582718	GDF7/SULF1/RDH10/WNT2B	4
GO:0030900	forebrain development	19/299	342/12060	0.0555555555555556	2.24080267558528	3.71157417485283	0.000888692613287567	0.0465774865145927	0.043592815582718	NRP1/WNT3A/GDF7/ZIC1/CDON/LMX1A/RFX4/WNT4/RELN/ERBB4/MSX1/KCNA1/DKK1/WNT2B/SEMA3G/WNT1/BCAN/SEMA3D/MDGA1	19
GO:0099172	presynapse organization	6/299	46/12060	0.130434782608696	5.2610149774611	4.61654719311873	0.000897937043226687	0.0465774865145927	0.043592815582718	LRFN5/WNT3A/FZD1/C5AR1/DKK1/MDGA1	6
GO:0044458	motile cilium assembly	7/299	63/12060	0.111111111111111	4.48160535117057	4.41756148881417	0.000904576892056002	0.0465774865145927	0.043592815582718	SPEF2/CFAP43/FOXJ1/LRRC46/CFAP54/FSIP2/CFAP53	7
GO:0048880	sensory system development	18/299	318/12060	0.0566037735849057	2.28308197135104	3.6971412351689	0.000976482374460201	0.049382108651273	0.0462177184002027	MAF/NRP1/SDK2/CLDN19/WNT9A/CDON/SLC4A5/MYOM2/IMPG2/RDH10/ADAMTS18/MITF/SAMD11/RD3/WNT2B/MYH15/VAX1/SLITRK6	18
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	10/299	124/12060	0.0806451612903226	3.25277807746251	4.02039723367689	0.00101992815407574	0.049950827291422	0.0467499937257659	PCDHGB6/CDH10/SDK2/PCDHB10/CDH6/PCDHGA9/PCDHB13/PCDHB9/PCDHGA3/CNTN6	10
GO:0014033	neural crest cell differentiation	8/299	83/12060	0.0963855421686747	3.88765765402748	4.20900888357773	0.00102300423125087	0.049950827291422	0.0467499937257659	NRP1/KITLG/SEMA3B/RDH10/ERBB4/SEMA3C/SEMA3G/SEMA3D	8
