ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0022618	protein-RNA complex assembly	194	0.449292820734721	1.9792331050242	9.71685877647865e-08	1.46454654781037e-05	1.21205027896076e-05	2833	tags=35%, list=20%, signal=28%	10480/23246/8662/6627/8661/3327/54680/84154/27161/8607/4809/3326/8894/10728/6732/8664/1736/6209/6152/23212/10907/92345/6637/27341/2197/8668/11171/3692/6636/6208/55692/728689/6628/8669/3646/22889/6633/7458/55299/6632/7375/8562/27335/25929/6234/6135/8666/10658/1975/10419/6125/6223/3921/57819/6635/26747/79833/6629/8667/6194/545/51154/3320/10713/1207/8575/51639
GO:0000470	maturation of LSU-rRNA	27	0.757968836616046	2.35002202309426	1.06613073524858e-07	1.52542259753064e-05	1.26243094672157e-05	784	tags=52%, list=6%, signal=49%	23246/54680/55759/84154/55003/9875/84549/23481/23560/8886/11224/6129/285855/3692
GO:0003013	circulatory system process	415	0.362370571062257	1.73868873693196	1.0683018559927e-07	1.52542259753064e-05	1.26243094672157e-05	3541	tags=38%, list=25%, signal=29%	56704/6536/10052/6510/23446/4041/7068/6541/2149/10266/6331/5155/89797/6542/6566/2150/79924/4879/151/9429/54407/8140/8862/2296/2303/6337/79191/2729/30820/7525/6507/5604/7037/1906/10257/6533/10008/2034/9424/5743/10265/4363/133/8714/2313/81539/9194/28232/11156/65266/100/10848/3177/6515/128/476/120/6781/4090/1312/7422/2280/6543/4881/59341/6509/2030/5331/5781/290/2534/80763/6546/2934/102724560/2730/55151/6329/2171/11117/10539/444/10979/642489/146/5021/57158/6387/7424/84889/2643/3781/6720/2775/7040/1839/1535/10021/84502/114134/857/7042/388662/387/10059/136/27131/5144/1003/79987/6547/4311/9368/1832/6446/5879/9474/493/949/59/3688/2828/7341/5606/3320/367/488/6196/7168/3768/91608/5550/11149/7082/7873/2022/26509/2013/5910/481/9631/5318/143872/1874/4313/7139/3953/156/157378/875/6513/1909/8985/2316/28514/3676/154796/9446
GO:0071826	protein-RNA complex organization	203	0.442321709464991	1.96905821757374	1.30837081826684e-07	1.82031283587586e-05	1.5064804077534e-05	2833	tags=34%, list=20%, signal=28%	10480/23246/8662/6627/8661/3327/54680/84154/27161/8607/4809/3326/8894/10728/6732/8664/1736/6209/6152/23212/10907/92345/6637/27341/2197/8668/11171/3692/6636/6208/55692/728689/6628/8669/3646/22889/79752/8444/6633/7458/55299/6632/7375/8562/27335/25929/6234/6135/8666/10658/1975/10419/6125/6223/3921/57819/6635/26747/79833/6629/8667/6194/545/51154/3320/10713/1207/8575/51639
GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	150	0.478999424491708	2.04743329079031	1.60496845805519e-07	2.17713971335187e-05	1.80178827422723e-05	3912	tags=51%, list=28%, signal=38%	9723/79899/2149/3815/10253/5155/708/3488/2651/7301/2150/151/2247/7494/5154/29110/85453/7057/3791/219699/5979/8904/2625/9530/7295/2321/114897/8644/6259/4824/4803/7422/6788/9518/5777/7337/55615/5781/2534/5747/4921/10979/9258/11315/847/9378/9037/7040/1839/7410/4734/7042/84280/8660/10456/5879/3480/3688/3667/79727/2022/56005/10451/3059/7474/5159/101/3481/57142/558/2876/2912/2260/5290/83667/1956/4908
GO:1905515	non-motile cilium assembly	59	-0.588688778742831	-2.31257743279323	1.65818635836692e-07	2.19446809280461e-05	1.8161291411536e-05	2550	tags=46%, list=18%, signal=38%	26160/55081/27031/23300/23116/200728/582/9857/9742/84902/79738/55764/22994/27152/80184/283232/80173/123016/1639/8100/57560/1453/54903/1183/84314/57545/585
GO:0051604	protein maturation	471	0.347391438001214	1.68174374322543	1.7494135577349e-07	2.26007570577846e-05	1.87042562338272e-05	3480	tags=33%, list=25%, signal=26%	10575/1676/3329/80218/23173/79094/2288/2289/26973/10131/10598/22948/6950/10694/3327/152559/134218/3326/5481/134266/10728/3312/10574/10808/10418/9093/147372/4879/64115/3313/3336/2152/30968/7057/5478/10576/391634/10098/2023/23386/80155/7203/60559/8882/10961/3304/9530/908/81619/84301/9141/284106/55847/169714/3998/5202/3337/5230/10726/7411/8872/2280/151194/10525/3638/861/3303/4609/1725/85409/255738/290/10105/2934/84236/10294/5329/3309/8473/9403/28972/23463/642489/10450/4706/1457/9131/54431/23753/2192/3306/8813/51114/1368/5567/25921/11140/3308/64924/81567/824/55617/5727/10939/26278/80273/7184/4311/388962/10549/51776/4325/5606/5054/3320/10130/55768/10954/6196/9601/5328/27000/30001/5550/5611/7456/9531/51726/90624/11019/3633/4627/6281/5910/1363/10422/1432/5281/4323/143458/115209/10049/51647/135154/9487/23556/81502/101/1718/871/10856/10283/811/23640/2316/5768/9049
GO:0010833	telomere maintenance via telomere lengthening	65	0.600889346234361	2.22745826327356	2.23412368360412e-07	2.81915235051999e-05	2.33311423115182e-05	2731	tags=40%, list=19%, signal=32%	10575/22948/6950/10694/3327/3326/10728/10574/54552/1736/10576/7157/92345/7203/908/55651/167227/85456/64282/80351/1499/54984/55226/545/3320/65057
GO:0090670	RNA localization to Cajal body	19	0.809770192540686	2.27334890515969	2.99013954163505e-07	3.45202067083229e-05	2.85687240416912e-05	1117	tags=63%, list=8%, signal=58%	10575/22948/6950/10694/8607/10574/1736/10576/92345/7203/908/55651
GO:0090671	telomerase RNA localization to Cajal body	19	0.809770192540686	2.27334890515969	2.99013954163505e-07	3.45202067083229e-05	2.85687240416912e-05	1117	tags=63%, list=8%, signal=58%	10575/22948/6950/10694/8607/10574/1736/10576/92345/7203/908/55651
