ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
R-HSA-977225	Amyloid fiber formation	5/49	55/8135	0.0909090909090909	15.0927643784787	8.16309988798646	1.7847812167938e-05	0.000142241654550536	8.08417648436106e-05	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9845323	Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)	5/49	56/8135	0.0892857142857143	14.823250728863	8.07994957391388	1.95093365300418e-05	0.00015091045610003	8.57686002249517e-05	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9645723	Diseases of programmed cell death	5/49	57/8135	0.087719298245614	14.563193698532	7.99890839156882	2.12889253547542e-05	0.000159971067665724	9.0918117304514e-05	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9764560	Regulation of CDH1 Gene Transcription	5/49	58/8135	0.0862068965517241	14.3121041520056	7.91988576972293	2.31923979759688e-05	0.000169433351879994	9.62959214206892e-05	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-211000	Gene Silencing by RNA	5/49	60/8135	0.0833333333333333	13.8350340136054	7.76756040307494	2.73950593888013e-05	0.000194727043763642	0.000110671363675954	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9909648	Regulation of PD-L1(CD274) expression	7/49	153/8135	0.0457516339869281	7.59570494864612	6.41112624608664	3.21326591084031e-05	0.000222391824881843	0.000126394393168788	EPAS1/H2BC11/H4C8/FOS/H2AC6/H3C8/H3C6	7
R-HSA-372790	Signaling by GPCR	10/49	349/8135	0.0286532951289398	4.75703175252909	5.58449150780677	3.4155101084319e-05	0.000230327989363484	0.000130904840862977	TAC1/HRH3/KISS1R/CNR1/ADRA2A/CCL28/GALR1/HTR1A/HTR1D/PDE4B	10
R-HSA-9816359	Maternal to zygotic transition (MZT)	5/49	65/8135	0.0769230769230769	12.7708006279435	7.41667366269234	4.05073764754359e-05	0.000266336000325991	0.000151369669987155	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-427413	NoRC negatively regulates rRNA expression	5/49	66/8135	0.0757575757575758	12.5773036487322	7.35110776928043	4.36303341130668e-05	0.000270695185387841	0.000153847173604456	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-8939211	ESR-mediated signaling	7/49	162/8135	0.0432098765432099	7.17372134038801	6.17841254815821	4.6379041570674e-05	0.000270695185387841	0.000153847173604456	NR5A2/H2BC11/H4C8/FOS/H2AC6/H3C8/H3C6	7
R-HSA-5250913	Positive epigenetic regulation of rRNA expression	5/49	67/8135	0.0746268656716418	12.3895826987511	7.28694555127213	4.69366448298508e-05	0.000270695185387841	0.000153847173604456	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-389948	Co-inhibition by PD-1	7/49	164/8135	0.0426829268292683	7.08623693379791	6.12911302627452	5.01618845860703e-05	0.000270695185387841	0.000153847173604456	EPAS1/H2BC11/H4C8/FOS/H2AC6/H3C8/H3C6	7
R-HSA-1500620	Meiosis	5/49	68/8135	0.0735294117647059	12.2073829531813	7.2241357010156	5.04337037414609e-05	0.000270695185387841	0.000153847173604456	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-1912422	Pre-NOTCH Expression and Processing	5/49	68/8135	0.0735294117647059	12.2073829531813	7.2241357010156	5.04337037414609e-05	0.000270695185387841	0.000153847173604456	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis	5/49	68/8135	0.0735294117647059	12.2073829531813	7.2241357010156	5.04337037414609e-05	0.000270695185387841	0.000153847173604456	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-5619507	Activation of HOX genes during differentiation	5/49	68/8135	0.0735294117647059	12.2073829531813	7.2241357010156	5.04337037414609e-05	0.000270695185387841	0.000153847173604456	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9843940	Regulation of endogenous retroelements by KRAB-ZFP proteins	5/49	68/8135	0.0735294117647059	12.2073829531813	7.2241357010156	5.04337037414609e-05	0.000270695185387841	0.000153847173604456	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-5250941	Negative epigenetic regulation of rRNA expression	5/49	69/8135	0.072463768115942	12.0304643596569	7.162629512105	5.41290626265281e-05	0.000284718869415538	0.000161817408272989	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-73854	RNA Polymerase I Promoter Clearance	5/49	70/8135	0.0714285714285714	11.8586005830904	7.10238071194137	5.80304295405349e-05	0.000293500057099244	0.000166808117302752	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	5/49	70/8135	0.0714285714285714	11.8586005830904	7.10238071194137	5.80304295405349e-05	0.000293500057099244	0.000166808117302752	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-73864	RNA Polymerase I Transcription	5/49	71/8135	0.0704225352112676	11.6915780396666	7.0433453072913	6.21456683787764e-05	0.000302672421918855	0.000172021148338913	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9610379	HCMV Late Events	5/49	71/8135	0.0704225352112676	11.6915780396666	7.0433453072913	6.21456683787764e-05	0.000302672421918855	0.000172021148338913	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9917777	Epigenetic regulation by WDR5-containing histone modifying complexes	6/49	118/8135	0.0508474576271186	8.44171566931858	6.33857144784066	6.8919702603866e-05	0.000329561486996668	0.000187303306598067	NR5A2/H2BC11/H4C8/H2AC6/H3C8/H3C6	6
R-HSA-1474165	Reproduction	5/49	81/8135	0.0617283950617284	10.2481733434114	6.51142306726945	0.00011690137845439	0.000549018973812583	0.000312029995122621	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-3214858	RMTs methylate histone arginines	4/49	43/8135	0.0930232558139535	15.4437588989084	7.39213307715907	0.000120642255790568	0.000556647601279287	0.000316365656920787	H4C8/H2AC6/H3C8/H3C6	4
R-HSA-9609690	HCMV Early Events	5/49	84/8135	0.0595238095238095	9.88216715257531	6.36966991399716	0.000138964227554804	0.000630130893912299	0.000358129225277352	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-2559583	Cellular Senescence	6/49	141/8135	0.0425531914893617	7.06469821971342	5.65483497061467	0.000184592494908082	0.000822844511200431	0.000467656276127521	H2BC11/H4C8/FOS/H2AC6/H3C8/H3C6	6
R-HSA-388841	Regulation of T cell activation by CD28 family	7/49	205/8135	0.0341463414634146	5.66898954703833	5.27043539416175	0.000203712782916261	0.000892941031782944	0.000507495003054545	EPAS1/H2BC11/H4C8/FOS/H2AC6/H3C8/H3C6	7
R-HSA-68867	Assembly of the pre-replicative complex	5/49	94/8135	0.0531914893617021	8.83087277464177	5.94432189947616	0.000236188879915158	0.00101832254783093	0.000578754459843872	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-9006931	Signaling by Nuclear Receptors	7/49	211/8135	0.033175355450237	5.50778605280975	5.16434854373706	0.000243295170050476	0.00103204241489153	0.000586552022872115	NR5A2/H2BC11/H4C8/FOS/H2AC6/H3C8/H3C6	7
R-HSA-418594	G alpha (i) signalling events	6/49	149/8135	0.0402684563758389	6.68538556362142	5.45219850349507	0.00024932378218096	0.00104082785259671	0.000591545147363347	CNR1/ADRA2A/CCL28/GALR1/HTR1D/PDE4B	6
R-HSA-3214847	HATs acetylate histones	5/49	96/8135	0.0520833333333333	8.6468962585034	5.8668239485495	0.000260648562726677	0.00107110268745494	0.000608751577420858	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-171306	Packaging Of Telomere Ends	3/49	22/8135	0.136363636363636	22.639146567718	7.91122955769186	0.000291824015641809	0.00118076486328917	0.000671077088601407	H2BC11/H4C8/H2AC6	3
R-HSA-9764265	Regulation of CDH1 Expression and Function	6/49	155/8135	0.0387096774193548	6.42659644502963	5.30976358754802	0.000308689752462967	0.0012117224611606	0.000688671560875746	H2BC11/H4C8/ACTG2/H2AC6/H3C8/H3C6	6
R-HSA-9764274	Regulation of Expression and Function of Type I Classical Cadherins	6/49	155/8135	0.0387096774193548	6.42659644502963	5.30976358754802	0.000308689752462967	0.0012117224611606	0.000688671560875746	H2BC11/H4C8/ACTG2/H2AC6/H3C8/H3C6	6
R-HSA-9842860	Regulation of endogenous retroelements	5/49	100/8135	0.05	8.30102040816327	5.71839139632909	0.000315309426698425	0.0012195055767895	0.000693095024631213	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-68875	Mitotic Prophase	5/49	101/8135	0.0495049504950495	8.21883208729036	5.68257228448471	0.00033024025273076	0.00125874183287232	0.000715394597830175	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-375276	Peptide ligand-binding receptors	4/49	59/8135	0.0677966101694915	11.2556208924248	6.15422067133832	0.000414547834031851	0.0015483940606399	0.000880015835945028	TAC1/KISS1R/CCL28/GALR1	4
R-HSA-201681	TCF dependent signaling in response to WNT	6/49	164/8135	0.0365853658536585	6.07391737182678	5.10966191362157	0.000418007522073888	0.0015483940606399	0.000880015835945028	H2BC11/WIF1/H4C8/H2AC6/H3C8/H3C6	6
R-HSA-9759476	Regulation of Homotypic Cell-Cell Adhesion	6/49	166/8135	0.036144578313253	6.00073764445537	5.06721645986092	0.000445974319110506	0.00162235995942709	0.000922053689168087	H2BC11/H4C8/ACTG2/H2AC6/H3C8/H3C6	6
R-HSA-9609646	HCMV Infection	5/49	108/8135	0.0462962962962963	7.68613000755858	5.44494276165949	0.000450312840449344	0.00162235995942709	0.000922053689168087	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-110330	Recognition and association of DNA glycosylase with site containing an affected purine	3/49	26/8135	0.115384615384615	19.1562009419152	7.21790663260227	0.000484414094896529	0.00167364412704235	0.000951200584510762	H2BC11/H4C8/H2AC6	3
R-HSA-110331	Cleavage of the damaged purine	3/49	26/8135	0.115384615384615	19.1562009419152	7.21790663260227	0.000484414094896529	0.00167364412704235	0.000951200584510762	H2BC11/H4C8/H2AC6	3
R-HSA-73927	Depurination	3/49	26/8135	0.115384615384615	19.1562009419152	7.21790663260227	0.000484414094896529	0.00167364412704235	0.000951200584510762	H2BC11/H4C8/H2AC6	3
R-HSA-69002	DNA Replication Pre-Initiation	5/49	110/8135	0.0454545454545455	7.54638218923933	5.38094352729457	0.000490002272936354	0.00167364412704235	0.000951200584510762	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-388396	GPCR downstream signalling	8/49	315/8135	0.0253968253968254	4.21639131843213	4.53214751536315	0.000520784663189848	0.00175597905665295	0.000997994901119546	TAC1/KISS1R/CNR1/ADRA2A/CCL28/GALR1/HTR1D/PDE4B	8
R-HSA-3214842	HDMs demethylate histones	3/49	28/8135	0.107142857142857	17.7879008746356	6.92673512807533	0.000605216875343291	0.00201483592677577	0.00114511387473348	H4C8/H3C8/H3C6	3
R-HSA-157118	Signaling by NOTCH	6/49	180/8135	0.0333333333333333	5.53401360544218	4.78830973325072	0.000685129285698204	0.00222455558195837	0.0012643061542449	H2BC11/H4C8/H2AC6/DNER/H3C8/H3C6	6
R-HSA-418990	Adherens junctions interactions	6/49	180/8135	0.0333333333333333	5.53401360544218	4.78830973325072	0.000685129285698204	0.00222455558195837	0.0012643061542449	H2BC11/H4C8/ACTG2/H2AC6/H3C8/H3C6	6
R-HSA-110328	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	3/49	31/8135	0.0967741935483871	16.0664911125741	6.54224051210516	0.00081994573550348	0.00256721105282637	0.00145905130879065	H2BC11/H4C8/H2AC6	3
R-HSA-110329	Cleavage of the damaged pyrimidine	3/49	31/8135	0.0967741935483871	16.0664911125741	6.54224051210516	0.00081994573550348	0.00256721105282637	0.00145905130879065	H2BC11/H4C8/H2AC6	3
R-HSA-73928	Depyrimidination	3/49	31/8135	0.0967741935483871	16.0664911125741	6.54224051210516	0.00081994573550348	0.00256721105282637	0.00145905130879065	H2BC11/H4C8/H2AC6	3
R-HSA-73929	Base-Excision Repair, AP Site Formation	3/49	33/8135	0.0909090909090909	15.0927643784787	6.31451932845868	0.000986863558406175	0.00305347195130381	0.00173541331633036	H2BC11/H4C8/H2AC6	3
R-HSA-383280	Nuclear Receptor transcription pathway	3/49	34/8135	0.0882352941176471	14.6488595438175	6.20797218783406	0.00107780091973223	0.00329606560336717	0.0018732892362543	NR5A2/NR1I2/RORB	3
R-HSA-421270	Cell-cell junction organization	6/49	204/8135	0.0294117647058824	4.88295318127251	4.37216474912235	0.00131486573303279	0.0039748239975589	0.00225905546389179	H2BC11/H4C8/ACTG2/H2AC6/H3C8/H3C6	6
R-HSA-9670095	Inhibition of DNA recombination at telomere	3/49	38/8135	0.0789473684210526	13.1068743286788	5.82297624786149	0.00149397749921028	0.00446495548059437	0.00253761728334761	H2BC11/H4C8/H2AC6	3
R-HSA-69306	DNA Replication	5/49	145/8135	0.0344827586206897	5.72484166080225	4.46869923976315	0.00170381692911647	0.00503487474559137	0.00286152577095847	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-1221632	Meiotic synapsis	3/49	40/8135	0.075	12.4515306122449	5.65156026527502	0.00173498968998328	0.00507002542739559	0.00288150334476756	H2BC11/H4C8/H2AC6	3
R-HSA-2559586	DNA Damage/Telomere Stress Induced Senescence	3/49	43/8135	0.0697674418604651	11.5828191741813	5.41615297060733	0.00213989165432326	0.00618452203392326	0.00351491746574786	H2BC11/H4C8/H2AC6	3
R-HSA-606279	Deposition of new CENPA-containing nucleosomes at the centromere	3/49	44/8135	0.0681818181818182	11.319573283859	5.34281618260814	0.00228680170695513	0.00646697687020644	0.00367544813115595	H2BC11/H4C8/H2AC6	3
R-HSA-774815	Nucleosome assembly	3/49	44/8135	0.0681818181818182	11.319573283859	5.34281618260814	0.00228680170695513	0.00646697687020644	0.00367544813115595	H2BC11/H4C8/H2AC6	3
R-HSA-446728	Cell junction organization	6/49	228/8135	0.0263157894736842	4.36895810955961	4.01643201833377	0.00231614353528835	0.00648027393383868	0.00368300539765897	H2BC11/H4C8/ACTG2/H2AC6/H3C8/H3C6	6
R-HSA-8878171	Transcriptional regulation by RUNX1	5/49	158/8135	0.0316455696202532	5.25381038491346	4.20310394208478	0.00248313510750268	0.006874363508139	0.00390698266222029	H2BC11/H4C8/H2AC6/H3C8/H3C6	5
R-HSA-3214841	PKMTs methylate histone lysines	3/49	47/8135	0.0638297872340425	10.5970473295701	5.13628661032392	0.00276459958160362	0.00757385093710157	0.00430453005030387	H4C8/H3C8/H3C6	3
R-HSA-195721	Signaling by WNT	6/49	247/8135	0.0242914979757085	4.03288440882426	3.76794139847864	0.00345213075660367	0.00935990091738933	0.00531961549037136	H2BC11/WIF1/H4C8/H2AC6/H3C8/H3C6	6
R-HSA-1500931	Cell-Cell communication	6/49	254/8135	0.0236220472440945	3.9217419251165	3.68257247334027	0.00396131345795887	0.0106308718310529	0.0060419603762638	H2BC11/H4C8/ACTG2/H2AC6/H3C8/H3C6	6
R-HSA-212165	Epigenetic regulation of gene expression	6/49	266/8135	0.0225563909774436	3.74482123676538	3.54305885344253	0.00496177545510156	0.0131812822696132	0.00749146320706455	NR5A2/H2BC11/H4C8/H2AC6/H3C8/H3C6	6
R-HSA-1266695	Interleukin-7 signaling	2/49	18/8135	0.111111111111111	18.4467120181406	5.76813382283687	0.00511356778942758	0.0133155280061332	0.00756776056382196	H3C8/H3C6	2
